,bhk,locality,sqft,price_per_sqft,bath,Price_Lakhs,Build_year,Age
2309,1,Wagholi,418,9808,1.0,41.0,2017.0,-4.0
2310,2,Wagholi,664,10993,2.0,73.0,2017.0,-4.0
2311,2,NIBM Annex Mohammadwadi,1141,4820,2.0,55.0,2016.0,-5.0
2312,2,Mahalunge,670,10746,,72.0,2028.0,7.0
2316,3,Mahalunge,1446,11687,,169.0,2028.0,7.0
2318,3,Mahalunge,926,12419,,114.99999999999999,2028.0,7.0
2320,2,Mahalunge,861,11324,,97.5,2028.0,7.0
2322,4,Mahalunge,1776,8389,,149.0,2028.0,7.0
2324,3,Hinjewadi,1150,11304,,129.0,2023.0,2.0
2326,2,Hinjewadi,824,11200,,92.28,2023.0,2.0
2328,2,Hinjewadi,750,11200,,84.0,2023.0,2.0
2342,2,Wagholi,613,10766,,66.0,2027.0,6.0
2344,3,Wagholi,639,12832,,81.99,2027.0,6.0
2346,1,Moshi,650,4538,1.0,29.5,2014.0,-7.0
2347,1,Moshi,640,4140,1.0,26.5,2015.0,-6.0
2348,2,Moshi,820,5024,2.0,41.2,2015.0,-6.0
2349,1,Moshi,620,4277,1.0,26.52,2015.0,-6.0
2350,1,Chikhali,620,3903,1.0,24.2,2018.0,-3.0
2351,2,Wagholi,793,6305,2.0,50.0,2014.0,-7.0
2352,2,Wagholi,860,5232,2.0,45.0,2015.0,-6.0
2353,2,Wagholi,956,4184,2.0,40.0,2018.0,-3.0
2355,2,Balewadi,1115,7556,2.0,84.26,2020.0,-1.0
2356,2,Balewadi,1044,7570,2.0,79.04,2020.0,-1.0
2360,1,Tathawade,642,7880,,50.59,2023.0,2.0
2361,1,Tathawade,520,8082,,42.03,2023.0,2.0
2363,1,Tathawade,446,8224,,36.68,2023.0,2.0
2365,2,Tathawade,699,7917,,55.34,2023.0,2.0
2367,1,Tathawade,464,8135,,37.75,2023.0,2.0
2370,3,Wakad,1325,6895,3.0,91.36,2023.0,2.0
2371,4,Bavdhan,1180,6771,2.0,79.9,2027.0,6.0
2372,3,Bavdhan,1215,6584,2.0,80.0,2028.0,7.0
2373,3,Bavdhan,1593,7344,3.0,117.0,2026.0,5.0
2374,5,Sopan Baug,5324,12397,,660.0,2026.0,5.0
2378,2,Sopan Baug,1342,13413,,180.0,2026.0,5.0
2380,3,Kondhwa,1400,6428,3.0,90.0,2005.0,-16.0
2381,2,Kondhwa,1000,7000,2.0,70.0,2005.0,-16.0
2382,1,Kondhwa,610,7377,1.0,45.0,2005.0,-16.0
2383,1,Kondhwa,610,6721,1.0,41.0,2005.0,-16.0
2384,1,Kondhwa,610,6557,1.0,40.0,2005.0,-16.0
2387,3,Kondhwa,1400,6571,3.0,92.0,2005.0,-16.0
2388,1,Kondhwa,610,7213,1.0,44.0,2005.0,-16.0
2389,1,Kondhwa,610,7049,1.0,43.0,2005.0,-16.0
2390,1,Kondhwa,610,6885,1.0,42.0,2005.0,-16.0
2391,2,Kondhwa,1000,7500,2.0,75.0,2004.0,-17.0
2392,3,Kondhwa,1500,5666,3.0,85.0,2005.0,-16.0
2393,3,Kondhwa,850,9411,2.0,80.0,2004.0,-17.0
2394,3,Kondhwa,1500,7333,3.0,110.00000000000001,2005.0,-16.0
2398,3,Kondhwa,1500,6333,3.0,95.0,2004.0,-17.0
2399,3,Kondhwa,1500,8000,3.0,120.0,2004.0,-17.0
2401,3,NIBM Annex Mohammadwadi,1500,8000,3.0,120.0,2004.0,-17.0
2402,3,Kondhwa,1700,5000,3.0,85.0,2007.0,-14.0
2403,2,Kondhwa,1000,7000,2.0,70.0,2004.0,-17.0
2405,2,Kondhwa,1000,6500,2.0,65.0,2005.0,-16.0
2407,3,Kondhwa,1400,6071,3.0,85.0,2005.0,-16.0
2408,3,Kondhwa,1500,8000,3.0,120.0,2006.0,-15.0
2409,3,Kondhwa,1400,7142,3.0,100.0,2005.0,-16.0
2410,2,Kondhwa,1100,5909,2.0,65.0,2005.0,-16.0
2411,3,Undri,1500,6333,3.0,95.0,2003.0,-18.0
2412,3,Undri,2500,5000,3.0,125.0,2005.0,-16.0
2413,3,NIBM Annex Mohammadwadi,1400,12857,3.0,180.0,2005.0,-16.0
2414,3,Kondhwa,1500,6000,3.0,90.0,2004.0,-17.0
2415,3,Kondhwa,1500,6333,3.0,95.0,2005.0,-16.0
2416,2,Kondhwa,850,8823,2.0,75.0,2004.0,-17.0
2417,4,Kondhwa,3500,8571,3.0,300.0,2005.0,-16.0
2418,2,Kondhwa,950,6736,2.0,64.0,2005.0,-16.0
2419,2,Kondhwa,950,6842,2.0,65.0,2005.0,-16.0
2426,3,NIBM,1500,11333,3.0,170.0,2006.0,-15.0
2427,2,Undri,850,8823,2.0,75.0,2005.0,-16.0
2428,2,Kondhwa,1000,6000,2.0,60.0,2004.0,-17.0
2429,2,Kondhwa,1000,6500,2.0,65.0,2004.0,-17.0
2430,3,Kondhwa,1600,9375,3.0,150.0,2005.0,-16.0
2432,2,Kondhwa,1000,8500,2.0,85.0,2005.0,-16.0
2433,2,Kondhwa,950,6842,2.0,65.0,2006.0,-15.0
2434,3,Kondhwa,1500,7333,3.0,110.00000000000001,2006.0,-15.0
2435,2,Kondhwa,1000,7000,2.0,70.0,2007.0,-14.0
2436,3,Kondhwa,1500,6666,3.0,100.0,2007.0,-14.0
2437,2,Kondhwa,950,6842,2.0,65.0,2003.0,-18.0
2440,3,Kondhwa,1700,10588,3.0,180.0,2004.0,-17.0
2441,2,Kondhwa,1105,4977,2.0,55.0,2004.0,-17.0
2443,3,Kondhwa,1300,5769,2.0,75.0,2005.0,-16.0
2444,2,Kondhwa,950,6842,2.0,65.0,2004.0,-17.0
2445,3,Kondhwa,1700,8823,3.0,150.0,2005.0,-16.0
2447,2,Kondhwa,1000,7000,2.0,70.0,2010.0,-11.0
2448,2,Kondhwa,950,7894,2.0,75.0,2006.0,-15.0
2449,3,Kondhwa,1300,7692,3.0,100.0,2006.0,-15.0
2450,2,Kondhwa,950,7157,2.0,68.0,2006.0,-15.0
2451,2,Kondhwa,950,6631,2.0,63.0,2006.0,-15.0
2452,2,Kondhwa,950,6736,2.0,64.0,2006.0,-15.0
2454,2,Kondhwa,1000,6000,2.0,60.0,2005.0,-16.0
2455,3,Kondhwa,2200,9090,3.0,200.0,2004.0,-17.0
2456,2,Kondhwa,1200,5833,2.0,70.0,2004.0,-17.0
2457,2,Kondhwa,850,5882,2.0,50.0,2004.0,-17.0
2458,3,Kondhwa,1400,5714,3.0,80.0,2005.0,-16.0
2460,2,Kondhwa,850,5294,2.0,45.0,2004.0,-17.0
2461,3,Kondhwa,1550,8387,3.0,130.0,2005.0,-16.0
2462,3,Kondhwa,1600,8125,3.0,130.0,2006.0,-15.0
2463,3,Kondhwa,1500,6666,3.0,100.0,2005.0,-16.0
2464,3,Kondhwa,1650,7878,3.0,130.0,2006.0,-15.0
2465,3,Kondhwa,1650,8484,3.0,140.0,2005.0,-16.0
2466,1,Kondhwa,550,7454,1.0,41.0,2007.0,-14.0
2467,2,Kondhwa,1000,8000,2.0,80.0,2004.0,-17.0
2469,2,Kondhwa,1038,5394,2.0,56.0,2004.0,-17.0
2470,2,Kondhwa,1030,6796,2.0,70.0,2004.0,-17.0
2471,2,Kondhwa,1100,5000,2.0,55.0,2004.0,-17.0
2472,2,Kondhwa,1500,6333,2.0,95.0,2005.0,-16.0
2473,3,NIBM Annex Mohammadwadi,1500,5000,3.0,75.0,2005.0,-16.0
2474,3,Undri,1500,5333,3.0,80.0,2005.0,-16.0
2475,3,Undri,1500,5666,3.0,85.0,2004.0,-17.0
2476,3,Kondhwa,1400,7857,3.0,110.00000000000001,2005.0,-16.0
2477,2,Kondhwa,1100,8636,2.0,95.0,2004.0,-17.0
2478,3,Kondhwa,1500,7333,3.0,110.00000000000001,2004.0,-17.0
2479,2,Kondhwa,950,7578,2.0,72.0,2004.0,-17.0
2480,2,Kondhwa,1100,6818,2.0,75.0,2005.0,-16.0
2481,3,Kondhwa,1400,7142,3.0,100.0,2004.0,-17.0
2483,3,Kondhwa,1500,5333,3.0,80.0,2004.0,-17.0
2484,3,Kondhwa,1500,6666,3.0,100.0,2004.0,-17.0
2485,2,Kondhwa,1000,7500,2.0,75.0,2005.0,-16.0
2486,2,Kondhwa,850,7647,2.0,65.0,2004.0,-17.0
2487,2,Kondhwa,950,7894,2.0,75.0,2004.0,-17.0
2489,2,Kondhwa,950,7368,2.0,70.0,2004.0,-17.0
2490,2,NIBM Annex Mohammadwadi,950,7368,2.0,70.0,2005.0,-16.0
2493,2,NIBM Annex Mohammadwadi,850,7882,2.0,67.0,2005.0,-16.0
2494,2,Kondhwa,850,8235,2.0,70.0,2004.0,-17.0
2499,1,NIBM Annex Mohammadwadi,600,7166,1.0,43.0,2007.0,-14.0
2500,2,Kondhwa,1000,6100,2.0,61.0,2005.0,-16.0
2502,2,Kondhwa,1000,7300,2.0,73.0,2005.0,-16.0
2503,2,Kondhwa,1000,7400,2.0,74.0,2005.0,-16.0
2504,3,Kondhwa,1300,7307,3.0,95.0,2005.0,-16.0
2505,2,Kondhwa,1000,6300,2.0,63.0,2005.0,-16.0
2506,2,Kondhwa,1000,6900,2.0,69.0,2005.0,-16.0
2509,2,Kondhwa,1000,6800,2.0,68.0,2005.0,-16.0
2510,2,Kondhwa,1000,6700,2.0,67.0,2005.0,-16.0
2511,1,Kondhwa,610,7049,1.0,43.0,2004.0,-17.0
2514,2,Balewadi,893,8398,2.0,75.0,2017.0,-4.0
2515,3,Balewadi,2259,3984,3.0,90.0,2009.0,-12.0
2516,2,Ambegaon Budruk,1120,5357,2.0,60.0,2011.0,-10.0
2517,3,Dattavadi,1001,12987,3.0,130.0,2019.0,-2.0
2518,2,Warje,1024,6835,2.0,70.0,2010.0,-11.0
2519,2,Ambegaon Budruk,1040,5769,2.0,60.0,2018.0,-3.0
2520,3,Wakad,1549,7424,4.0,114.99999999999999,2027.0,6.0
2521,2,Wakad,1127,7080,2.0,79.8,2014.0,-7.0
2524,2,Ravet,1034,5657,2.0,58.5,2024.0,3.0
2525,2,Gahunje,1341,8202,2.0,110.00000000000001,2016.0,-5.0
2527,1,NIBM Annex Mohammadwadi,750,4333,2.0,32.5,2021.0,0.0
2529,1,Pirangut,592,5067,1.0,30.0,2017.0,-4.0
2530,3,Wanowrie,2800,10535,3.0,295.0,2003.0,-18.0
2531,3,Hadapsar,1350,11851,3.0,160.0,2017.0,-4.0
2532,2,Hadapsar,1100,13636,2.0,150.0,2019.0,-2.0
2534,3,Balewadi,1800,10055,3.0,181.0,2026.0,5.0
2535,3,Baner,1700,10294,3.0,175.0,2009.0,-12.0
2536,4,Gahunje,2600,10769,4.0,280.0,2016.0,-5.0
2537,3,Hadapsar,1450,13103,3.0,190.0,2017.0,-4.0
2542,1,Gahunje,700,10000,1.0,70.0,2016.0,-5.0
2549,3,Wakad,1500,10333,3.0,155.0,2021.0,0.0
2551,3,Hinjewadi,1750,7600,3.0,133.0,2019.0,-2.0
2552,2,Hinjawadi Village,1017,6821,2.0,69.37,2016.0,-5.0
2553,1,Hinjawadi Village,662,6536,1.0,43.27,2016.0,-5.0
2558,5,Tathawade,3250,6307,4.0,204.99999999999997,2019.0,-2.0
2559,2,Manjari,637,9937,2.0,63.3,2026.0,5.0
2560,2,Kharadi,1150,6956,2.0,80.0,2019.0,-2.0
2561,2,Mundhwa,894,9507,2.0,85.0,2018.0,-3.0
2562,1,Kharadi,683,7320,1.0,50.0,2010.0,-11.0
2563,2,Kharadi,1039,8277,2.0,86.0,2011.0,-10.0
2565,2,Kharadi,1236,5501,2.0,68.0,2008.0,-13.0
2566,3,Kharadi,1650,8484,3.0,140.0,2014.0,-7.0
2567,2,Kharadi,1255,7968,2.0,100.0,2014.0,-7.0
2568,2,Kharadi,880,6363,2.0,56.0,2011.0,-10.0
2570,2,Kharadi,950,9473,2.0,90.0,2009.0,-12.0
2571,2,Kharadi,895,9497,2.0,85.0,2018.0,-3.0
2573,2,Kharadi,855,5847,2.0,50.0,2013.0,-8.0
2574,2,Kharadi,1045,9090,2.0,95.0,2009.0,-12.0
2575,2,Wadgaon Sheri,989,10111,2.0,100.0,2021.0,0.0
2576,1,Kharadi,695,6474,1.0,45.0,2008.0,-13.0
2578,1,Kharadi,626,9584,1.0,60.0,2019.0,-2.0
2579,4,Kharadi,2086,4793,4.0,100.0,2009.0,-12.0
2580,3,Wagholi,1680,3928,3.0,66.0,2014.0,-7.0
2581,2,Wagholi,987,4559,2.0,45.0,2014.0,-7.0
2582,2,Wagholi,1082,3974,2.0,43.0,2013.0,-8.0
2583,3,Wagholi,1690,5029,3.0,85.0,2013.0,-8.0
2584,2,Wagholi,951,6834,2.0,65.0,2016.0,-5.0
2585,2,Wagholi,951,3890,2.0,37.0,2017.0,-4.0
2586,2,Wagholi,1023,3910,2.0,40.0,2015.0,-6.0
2587,3,Wagholi,1250,4560,3.0,57.0,2012.0,-9.0
2588,2,Wagholi,1100,3818,2.0,42.0,2014.0,-7.0
2589,2,Wagholi,980,3979,2.0,39.0,2015.0,-6.0
2590,1,Wagholi,987,2634,2.0,26.0,2013.0,-8.0
2591,2,Wagholi,1080,3611,2.0,39.0,2017.0,-4.0
2592,2,Wagholi,1100,5909,2.0,65.0,2014.0,-7.0
2593,2,Wagholi,1100,4363,2.0,48.0,2015.0,-6.0
2594,2,Wagholi,987,4052,2.0,40.0,2014.0,-7.0
2595,2,Wagholi,965,4041,2.0,39.0,2015.0,-6.0
2596,2,Wagholi,990,3030,2.0,30.0,2013.0,-8.0
2597,3,Wagholi,1200,4166,3.0,50.0,2012.0,-9.0
2598,1,Wagholi,558,3584,1.0,20.0,2016.0,-5.0
2599,2,Wagholi,880,5454,2.0,48.0,2015.0,-6.0
2600,1,Wagholi,427,5620,1.0,24.0,2017.0,-4.0
2601,2,Wagholi,1200,4833,2.0,58.0,2014.0,-7.0
2602,2,Wagholi,905,5524,2.0,50.0,2012.0,-9.0
2603,2,Kharadi,930,8064,2.0,75.0,2007.0,-14.0
2605,1,Kharadi,419,10739,1.0,45.0,2023.0,2.0
2607,2,Kharadi,964,8298,1.0,80.0,2017.0,-4.0
2608,2,Wagholi,987,4255,2.0,42.0,2020.0,-1.0
2609,2,Wagholi,982,4175,2.0,41.0,2015.0,-6.0
2610,1,Wagholi,675,5333,2.0,36.0,2014.0,-7.0
2611,3,Wagholi,1698,5005,3.0,85.0,2013.0,-8.0
2612,2,Wagholi,975,4307,2.0,42.0,2015.0,-6.0
2613,2,Wagholi,945,4444,2.0,42.0,2012.0,-9.0
2614,3,Wagholi,1650,3030,3.0,50.0,2015.0,-6.0
2615,1,Wagholi,951,3995,2.0,38.0,2013.0,-8.0
2616,1,Wagholi,985,3451,2.0,34.0,2015.0,-6.0
2617,2,Wagholi,987,3951,2.0,39.0,2014.0,-7.0
2618,2,Wagholi,951,5467,2.0,52.0,2016.0,-5.0
2619,2,Wagholi,951,3995,2.0,38.0,2016.0,-5.0
2620,2,Wagholi,1005,4477,2.0,45.0,2013.0,-8.0
2621,1,Wagholi,686,4081,2.0,28.0,2013.0,-8.0
2622,2,Wagholi,951,3995,2.0,38.0,2012.0,-9.0
2623,2,Wagholi,987,3546,2.0,35.0,2016.0,-5.0
2624,1,Wagholi,753,4116,2.0,31.0,2013.0,-8.0
2625,1,Wagholi,750,4800,2.0,36.0,2015.0,-6.0
2626,2,Wagholi,1010,4950,2.0,50.0,2012.0,-9.0
2627,2,Wagholi,987,5065,2.0,50.0,2015.0,-6.0
2628,1,Wagholi,686,4373,1.0,30.0,2013.0,-8.0
2629,2,Wagholi,951,4206,2.0,40.0,2016.0,-5.0
2630,3,Wagholi,1652,5205,2.0,86.0,2016.0,-5.0
2631,2,Wagholi,987,3951,2.0,39.0,2017.0,-4.0
2632,2,Wagholi,1011,5143,2.0,52.0,2015.0,-6.0
2633,2,Wagholi,1023,4105,2.0,42.0,2012.0,-9.0
2634,2,Wagholi,951,3154,2.0,30.0,2014.0,-7.0
2635,3,Wagholi,1680,3809,3.0,64.0,2015.0,-6.0
2636,1,Wagholi,852,2699,2.0,23.0,2014.0,-7.0
2637,2,Wagholi,999,4304,2.0,43.0,2016.0,-5.0
2638,2,Wagholi,963,3634,2.0,35.0,2016.0,-5.0
2639,2,Wagholi,1023,4203,2.0,43.0,2015.0,-6.0
2640,3,Hinjewadi,1232,8035,3.0,99.0,2026.0,5.0
2641,1,Hinjewadi,660,8484,1.0,56.0,2026.0,5.0
2642,3,Baner,1650,9090,3.0,150.0,2025.0,4.0
2643,3,Bavdhan,1485,8754,3.0,129.0,2015.0,-6.0
2644,1,Tingre Nagar,605,4462,1.0,27.0,2011.0,-10.0
2645,3,Pimple Saudagar,1490,7114,3.0,106.0,2006.0,-15.0
2646,1,Rahatani,550,8545,1.0,47.0,2014.0,-7.0
2647,2,Rahatani,950,7231,2.0,68.7,2004.0,-17.0
2648,2,Pimple Saudagar,1250,7200,3.0,90.0,2009.0,-12.0
2649,2,Pimple Saudagar,1200,7083,2.0,85.0,2008.0,-13.0
2650,3,Pimple Saudagar,1380,6884,2.0,95.0,2013.0,-8.0
2651,3,Rahatani,1450,6965,3.0,101.0,2008.0,-13.0
2653,2,Pimple Saudagar,1100,7545,2.0,83.0,2013.0,-8.0
2654,2,Pimple Saudagar,985,6852,2.0,67.5,2011.0,-10.0
2655,2,Pimple Saudagar,1320,5909,2.0,78.0,2011.0,-10.0
2656,3,Pimple Saudagar,1450,6551,3.0,95.0,2010.0,-11.0
2657,3,Balewadi,1400,7642,3.0,107.0,2008.0,-13.0
2658,4,Baner,1640,7439,3.0,122.0,2010.0,-11.0
2659,2,Pimple Saudagar,989,7280,2.0,72.0,2013.0,-8.0
2661,2,Pimple Saudagar,1150,7391,2.0,85.0,2007.0,-14.0
2662,2,Wakad,945,6243,2.0,59.0,2012.0,-9.0
2663,2,Pimple Saudagar,1050,6666,2.0,70.0,2009.0,-12.0
2664,2,Wakad,900,7222,2.0,65.0,2026.0,5.0
2665,2,Pimple Saudagar,935,7379,2.0,69.0,2005.0,-16.0
2666,2,Pimple Saudagar,985,7512,2.0,74.0,2012.0,-9.0
2667,2,Pimple Saudagar,940,7819,2.0,73.5,2009.0,-12.0
2668,2,Pimple Saudagar,1020,7254,2.0,74.0,2010.0,-11.0
2669,2,Pimple Saudagar,1005,7164,2.0,72.0,2010.0,-11.0
2670,3,Rahatani,1100,7363,3.0,81.0,2018.0,-3.0
2671,2,Pimple Saudagar,997,7522,2.0,75.0,2010.0,-11.0
2672,3,Pimple Saudagar,2093,11944,3.0,250.0,2015.0,-6.0
2673,1,Rahatani,980,6428,2.0,63.0,2012.0,-9.0
2674,1,Pimple Saudagar,585,6752,1.0,39.5,2015.0,-6.0
2675,2,Pimple Saudagar,1081,7400,2.0,80.0,2012.0,-9.0
2676,3,Baner,1523,8699,3.0,132.0,2025.0,4.0
2677,3,Baner,2147,9222,3.0,198.0,2022.0,1.0
2679,4,Baner,2315,9330,4.0,216.0,2025.0,4.0
2680,1,Pimple Saudagar,750,6933,1.0,52.0,2012.0,-9.0
2681,2,Pimple Saudagar,1020,7156,2.0,73.0,2014.0,-7.0
2682,3,Wakad,1457,7892,3.0,114.99999999999999,2011.0,-10.0
2683,2,Pimple Saudagar,920,8152,2.0,75.0,2012.0,-9.0
2684,2,Pimple Saudagar,930,7956,2.0,74.0,2015.0,-6.0
2685,2,Pimple Saudagar,1100,7272,2.0,80.0,2009.0,-12.0
2686,2,Rahatani,1020,7647,2.0,78.0,2013.0,-8.0
2687,2,Pimple Saudagar,870,8735,2.0,76.0,2011.0,-10.0
2688,2,Tathawade,713,7798,2.0,55.6,2025.0,4.0
2689,2,Tathawade,910,6263,2.0,57.0,2025.0,4.0
2690,2,Pimple Saudagar,1015,7586,2.0,77.0,2012.0,-9.0
2691,2,Tathawade,709,8956,2.0,63.5,2025.0,4.0
2692,2,Pimple Saudagar,985,6802,2.0,67.0,2012.0,-9.0
2693,2,Pimple Saudagar,1004,8466,2.0,85.0,2011.0,-10.0
2694,2,Pimple Saudagar,989,7381,2.0,73.0,2013.0,-8.0
2695,2,Pimple Saudagar,830,8674,2.0,72.0,2014.0,-7.0
2696,2,Pimple Saudagar,974,7392,2.0,72.0,2012.0,-9.0
2697,2,Wakad,824,8980,2.0,74.0,2026.0,5.0
2698,1,Pimple Saudagar,690,8405,2.0,58.0,2018.0,-3.0
2699,2,Aundh,1258,9141,2.0,114.99999999999999,2011.0,-10.0
2701,2,Balewadi,1150,5783,2.0,66.51,2023.0,2.0
2704,3,Baner,1700,7058,3.0,120.0,2023.0,2.0
2708,3,Sus,1490,5359,3.0,79.85,2025.0,4.0
2709,3,Baner,1890,6285,3.0,118.0,2025.0,4.0
2710,3,Baner,1865,6648,3.0,124.0,2025.0,4.0
2715,2,Tathawade,1125,5688,2.0,64.0,2024.0,3.0
2717,2,Bibwewadi,1018,7662,2.0,78.0,2027.0,6.0
2718,2,Tathawade,1158,5526,2.0,64.0,2024.0,3.0
2719,2,Bibwewadi,1188,6397,2.0,76.0,2027.0,6.0
2720,2,Bibwewadi,1185,5654,2.0,67.0,2027.0,6.0
2722,2,Bibwewadi,1255,5482,2.0,68.8,2027.0,6.0
2723,2,Bibwewadi,1141,6397,2.0,73.0,2027.0,6.0
2724,2,Bibwewadi,1108,6911,2.0,76.58,2027.0,6.0
2726,2,Tathawade,1100,5818,2.0,64.0,2024.0,3.0
2727,2,Tathawade,1100,5272,2.0,58.0,2024.0,3.0
2735,2,Handewadi,1060,4245,2.0,45.0,2020.0,-1.0
2737,2,Hinjewadi,950,8473,2.0,80.5,2014.0,-7.0
2742,3,Manjari,894,9485,3.0,84.8,2024.0,3.0
2743,2,Wakad,1060,6132,2.0,65.0,2020.0,-1.0
2744,3,Hinjewadi,1500,7666,3.0,114.99999999999999,2013.0,-8.0
2745,2,Hinjewadi,1050,6000,2.0,63.0,2013.0,-8.0
2746,2,Mamurdi,900,7777,2.0,70.0,2024.0,3.0
2747,3,Mamurdi,900,7222,3.0,65.0,2023.0,2.0
2748,2,Hinjewadi,965,6661,2.0,64.28,2023.0,2.0
2749,2,Hinjewadi,947,6903,2.0,65.38,2023.0,2.0
2751,1,Manjari,711,4992,2.0,35.5,2015.0,-6.0
2752,2,Wagholi,793,5044,2.0,40.0,2014.0,-7.0
2753,2,Kothrud,1000,15000,2.0,150.0,2020.0,-1.0
2757,2,Hinjewadi,750,7266,2.0,54.5,2008.0,-13.0
2762,2,Pimple Saudagar,1000,9000,2.0,90.0,2008.0,-13.0
2764,3,Kothrud,1450,12124,3.0,175.0,2024.0,3.0
2765,3,Kothrud,1446,12119,3.0,175.0,2024.0,3.0
2766,2,Kothrud,1120,11800,2.0,132.0,2024.0,3.0
2767,3,Kothrud,1444,12119,3.0,175.0,2024.0,3.0
2768,2,Kothrud,1113,11795,2.0,131.0,2024.0,3.0
2771,3,Kothrud,1870,11229,3.0,210.0,2017.0,-4.0
2775,2,Wagholi,1028,8414,2.0,86.5,2027.0,6.0
2776,2,Hinjawadi Village,959,5764,2.0,55.28,2016.0,-5.0
2778,1,Hinjawadi Village,656,6138,1.0,40.27,2016.0,-5.0
2779,3,Hinjawadi Village,1188,6848,3.0,81.36,2016.0,-5.0
2780,1,Hinjewadi,456,8771,1.0,40.0,2016.0,-5.0
2781,1,Hinjewadi,456,8771,1.0,40.0,2020.0,-1.0
2782,2,Erandwane,615,10731,2.0,66.0,1983.0,-38.0
2783,1,Mohan Nagar Main Road,800,5250,1.0,42.0,2012.0,-9.0
2784,2,Tathawade,764,8246,2.0,63.0,2019.0,-2.0
2785,2,NIBM Annex Mohammadwadi,981,6625,2.0,65.0,2018.0,-3.0
2786,4,Baner,4000,12500,4.0,500.0,2016.0,-5.0
2787,2,Pimple Saudagar,1085,7188,2.0,78.0,2007.0,-14.0
2788,3,Pimple Saudagar,1562,11331,3.0,177.0,2028.0,7.0
2789,2,Wanowrie,1123,7123,2.0,80.0,2008.0,-13.0
2790,4,Kothrud,1873,19060,4.0,357.0,2025.0,4.0
2791,3,Kothrud,1100,19727,2.0,217.0,2024.0,3.0
2793,2,Ambegaon Budruk,865,4855,2.0,42.0,2015.0,-6.0
2794,2,Kondhwa,1070,6542,2.0,70.0,2006.0,-15.0
2795,3,Mahalunge,950,8947,3.0,85.0,2020.0,-1.0
2796,3,Undri,1750,5142,3.0,90.0,2018.0,-3.0
2797,2,Chinchwad,773,8085,2.0,62.5,2013.0,-8.0
2798,2,Kothrud,1095,13424,2.0,147.0,2020.0,-1.0
2799,4,Koregaon Park,7000,7142,6.0,500.0,2012.0,-9.0
2801,3,Kondhwa,1500,8000,3.0,120.0,2005.0,-16.0
2802,2,NIBM Annex Mohammadwadi,850,10000,2.0,85.0,2005.0,-16.0
2804,2,Kondhwa,1100,8000,2.0,88.0,2005.0,-16.0
2805,3,Kondhwa,1400,6785,3.0,95.0,2005.0,-16.0
2806,2,NIBM Annex Mohammadwadi,1200,8333,2.0,100.0,2005.0,-16.0
2807,2,Kondhwa,900,5000,2.0,45.0,2005.0,-16.0
2808,3,Kondhwa,1400,8571,3.0,120.0,2005.0,-16.0
2809,2,Kondhwa,600,7833,2.0,47.0,2005.0,-16.0
2811,2,Kondhwa,1200,7333,2.0,88.0,2005.0,-16.0
2814,2,Kondhwa,850,5647,2.0,48.0,2005.0,-16.0
2815,2,Kondhwa,850,5294,2.0,45.0,2005.0,-16.0
2816,1,Kondhwa,550,7272,1.0,40.0,2004.0,-17.0
2817,1,Kondhwa,400,9500,2.0,38.0,2005.0,-16.0
2818,2,Kondhwa,850,7058,2.0,60.0,2005.0,-16.0
2819,2,NIBM Annex Mohammadwadi,1350,6518,2.0,88.0,2005.0,-16.0
2821,1,Kondhwa,550,7272,1.0,40.0,2005.0,-16.0
2822,2,Kondhwa,850,5882,2.0,50.0,2005.0,-16.0
2823,2,Kondhwa,1500,4666,2.0,70.0,2005.0,-16.0
2825,2,Undri,1000,8500,2.0,85.0,2005.0,-16.0
2827,2,Kondhwa,1000,5900,2.0,59.0,2005.0,-16.0
2828,2,Kondhwa,850,7882,2.0,67.0,2005.0,-16.0
2830,2,Kondhwa,770,5454,2.0,42.0,2013.0,-8.0
2831,3,Shewalewadi,1900,7894,3.0,150.0,2026.0,5.0
2832,2,Kharadi,1100,6818,2.0,75.0,2028.0,7.0
2833,4,Mahalunge,3000,7000,4.0,210.0,2028.0,7.0
2834,2,Mahalunge,1100,6545,2.0,72.0,2028.0,7.0
2835,4,Kharadi,3100,6774,4.0,210.0,2028.0,7.0
2836,3,Kharadi,1700,7058,3.0,120.0,2028.0,7.0
2837,1,Dhanori,680,5882,1.0,40.0,2019.0,-2.0
2838,3,Kharadi,2500,6800,3.0,170.0,2028.0,7.0
2839,2,Kharadi,1500,6333,2.0,95.0,2028.0,7.0
2840,3,Baner,2300,7608,3.0,175.0,2024.0,3.0
2841,2,Kharadi,1250,7600,,95.0,2015.0,-6.0
2842,4,Kharadi,2900,7241,4.0,210.0,2024.0,3.0
2843,1,Bibwewadi,500,10000,1.0,50.0,2005.0,-16.0
2844,1,Viman Nagar,980,8163,1.0,80.0,2015.0,-6.0
2845,1,Gahunje,702,10683,1.0,75.0,2018.0,-3.0
2846,3,Gahunje,2376,7786,3.0,185.0,2016.0,-5.0
2847,2,Wagholi,987,4863,2.0,48.0,2015.0,-6.0
2848,2,Wagholi,1385,2527,2.0,35.0,2013.0,-8.0
2849,2,Wagholi,987,4761,2.0,47.0,2010.0,-11.0
2850,2,Wagholi,1023,6842,2.0,70.0,2010.0,-11.0
2851,1,Wagholi,753,4249,2.0,32.0,2017.0,-4.0
2852,2,Wagholi,1060,6132,2.0,65.0,2014.0,-7.0
